importe,year,title_encoded,entidad_encoded,proveedor_encoded,importe_categoria,facturas_por_proveedor,importe_promedio_por_año,importe_relativo_al_proveedor,diferencia_con_media_importe
83.25,2024,3474,97,210,bajo,301,44752.81413533835,0.43629568496764115,-23351.222904000002
15.13,2024,3472,97,210,bajo,301,44752.81413533835,0.07929313770042536,-23419.342904
53.24,2024,3486,113,210,bajo,301,44752.81413533835,0.27901960681894555,-23381.232904
43.2,2023,629,109,210,bajo,301,23087.897503337783,0.2264020851723976,-23391.272904
239.22,2019,3835,97,210,bajo,301,10601.82814473684,1.2537015466421515,-23195.252904
12.34,2021,3465,97,210,bajo,301,27085.747595419845,0.06467133636637468,-23422.132904000002
605.24,2017,4003,111,210,medio,301,18449.532506666666,3.171935139577359,-22829.232904
259.55,2022,3466,97,210,bajo,301,28270.918252788106,1.3602467871874027,-23174.922904000003
26.02,2012,3965,111,210,bajo,301,9574.647017291067,0.13636533000430057,-23408.452904
552.37,2023,3988,111,210,medio,301,23087.897503337783,2.894854624691603,-22882.102904000003
163.33,2012,3471,97,210,bajo,301,9574.647017291067,0.855978068777956,-23271.142904
127.58,2022,3979,111,210,bajo,301,28270.918252788106,0.6686198617197797,-23306.892904
230.21,2014,3473,97,210,bajo,301,12795.017135614702,1.2064820376744827,-23204.262904000003
51.33,2015,4003,111,210,bajo,301,18935.184909793814,0.26900969981248074,-23383.142904
20.57,2012,3965,111,210,bajo,301,9574.647017291067,0.10780302990731987,-23413.902904000002
125.48,2016,6840,49,210,bajo,301,13520.933636363638,0.6576142048016771,-23308.992904000002
846.76,2017,4003,111,210,medio,301,18449.532506666666,4.437690500939337,-22587.712904000004
33.88,2021,3471,97,210,bajo,301,27085.747595419845,0.17755793161205627,-23400.592904
13.31,2022,3455,97,210,bajo,301,28270.918252788106,0.06975490170473639,-23421.162904
7.99,2020,3824,97,210,bajo,301,58496.831775956285,0.04187390417887631,-23426.482904
384.2,2016,3841,77,210,bajo,301,13520.933636363638,2.0135111371119248,-23050.272904
166.98,2021,4408,97,210,bajo,301,27085.747595419845,0.8751069486594201,-23267.492904000002
36.74,2015,4142,113,210,bajo,301,18935.184909793814,0.19254658817671036,-23397.732904
179.08,2023,3970,111,210,bajo,301,23087.897503337783,0.938520495663726,-23255.392904
97.41,2019,3835,97,210,bajo,301,10601.82814473684,0.5105052573297048,-23337.062904000002
126.86,2017,3465,97,210,bajo,301,18449.532506666666,0.6648464936335731,-23307.612904
56.87,2016,4005,111,210,bajo,301,13520.933636363638,0.29804367092023726,-23377.602904000003
51.43,2020,3974,111,210,bajo,301,58496.831775956285,0.2695337787133428,-23383.042904
11.75,2016,3457,97,210,bajo,301,13520.933636363638,0.06157927085128869,-23422.722904000002
829.88,2013,3463,97,210,medio,301,11912.799832258064,4.349225982473826,-22604.592904
19.97,2021,3454,97,210,bajo,301,27085.747595419845,0.10465855650214767,-23414.502904
25.59,2021,3464,97,210,bajo,301,27085.747595419845,0.13411179073059384,-23408.882904000002
8.23,2021,3464,97,210,bajo,301,27085.747595419845,0.04313169354094519,-23426.242904000002
207.88,2021,3969,111,210,bajo,301,27085.747595419845,1.0894552191119908,-23226.592904
1240.49,2015,3463,97,210,medio,301,18935.184909793814,6.501146357303414,-22193.982904
64.74,2023,3461,97,210,bajo,301,23087.897503337783,0.33928868041807914,-23369.732904
40.66,2021,3451,97,210,bajo,301,27085.747595419845,0.21309048109050197,-23393.812904000002
167.83,2016,3743,108,210,bajo,301,13520.933636363638,0.8795616193167474,-23266.642904
59.53,2012,3458,97,210,bajo,301,9574.647017291067,0.31198416968316733,-23374.942904000003
263.18,2020,4004,111,210,bajo,301,58496.831775956285,1.3792708512886944,-23171.292904
92.26,2014,3463,97,210,bajo,301,12795.017135614702,0.48351519393531023,-23342.212904000004
399.3,2017,3475,97,210,bajo,301,18449.532506666666,2.0926470511420914,-23035.172904000003
20.48,2012,757,3,210,bajo,301,9574.647017291067,0.10733135889654404,-23413.992904000002
75.14,2017,3470,97,210,bajo,301,18449.532506666666,0.39379288610773044,-23359.332904000003
88.09,2018,4003,111,210,bajo,301,18593.686696891193,0.46166110376936353,-23346.382904000002
65.7,2015,3456,97,210,bajo,301,18935.184909793814,0.34431983786635467,-23368.772904
91.11,2018,3470,97,210,bajo,301,18593.686696891193,0.4774882865753968,-23343.362904
104.3,2022,3471,97,210,bajo,301,28270.918252788106,0.5466142935990987,-23330.172904000003
474.16,2021,3940,65,210,bajo,301,27085.747595419845,2.4849725163274083,-22960.312904000002
108.78,2018,3468,97,210,bajo,301,18593.686696891193,0.5700930283577178,-23325.692904000003
314.39,2017,4003,111,210,bajo,301,18449.532506666666,1.6476516564201404,-23120.082904000003
78.77,2017,3456,97,210,bajo,301,18449.532506666666,0.41281695020902215,-23355.702904
80.22,2021,3455,97,210,bajo,301,27085.747595419845,0.4204160942715216,-23354.252904
61.11,2024,3969,111,210,bajo,301,44752.81413533835,0.32026461631678743,-23373.362904
347.75,2024,3968,111,210,bajo,301,44752.81413533835,1.8224843777477142,-23086.722904000002
60.92,2024,3954,92,210,bajo,301,44752.81413533835,0.31926886640514957,-23373.552904000004
1178.73,2024,3969,111,210,medio,301,44752.81413533835,6.177475228131023,-22255.742904000002
30.25,2025,3474,97,210,bajo,301,80751.64195876289,0.1585338675107645,-23404.222904000002
1007.53,2022,3983,111,210,medio,301,28270.918252788106,5.280252149855225,-22426.942904000003
58.01,2018,3835,97,210,bajo,301,18593.686696891193,0.3040181703900644,-23376.462904000004
67.76,2022,3953,92,210,bajo,301,28270.918252788106,0.35511586322411254,-23366.712904000004
227.93,2018,4003,111,210,bajo,301,18593.686696891193,1.1945330387348283,-23206.542904
49.61,2019,4235,45,210,bajo,301,10601.82814473684,0.2599955427176538,-23384.862904
728.42,2021,3974,111,210,medio,301,27085.747595419845,3.817495529659209,-22706.052904000004
61.11,2021,3457,97,210,bajo,301,27085.747595419845,0.32026461631678743,-23373.362904
195.38,2014,3469,97,210,bajo,301,12795.017135614702,1.023945356504237,-23239.092904
317.26,2020,4010,111,210,bajo,301,58496.831775956285,1.662692720874881,-23117.212904000004
43.56,2014,3474,97,210,bajo,301,12795.017135614702,0.2282887692155009,-23390.912904
8.23,2018,3474,97,210,bajo,301,18593.686696891193,0.04313169354094519,-23426.242904000002
187.89,2017,4003,111,210,bajo,301,18449.532506666666,0.9846918468296708,-23246.582904000003
24.2,2013,3461,97,210,bajo,301,11912.799832258064,0.1268270940086116,-23410.272904
276.21,2022,3970,111,210,bajo,301,28270.918252788106,1.4475583320710168,-23158.262904000003
538.69,2023,3461,97,210,medio,301,23087.897503337783,2.8231606310536774,-22895.782904000003
138.76,2012,3965,111,210,bajo,301,9574.647017291067,0.7272118828361548,-23295.712904000004
15.91,2014,3459,97,210,bajo,301,12795.017135614702,0.0833809531271492,-23418.562904000002
712.69,2022,3461,97,210,medio,301,28270.918252788106,3.735057918553612,-22721.782904000003
85.67,2012,3965,111,210,bajo,301,9574.647017291067,0.44897839436850234,-23348.802904000004
21.09,2016,3459,97,210,bajo,301,13520.933636363638,0.11052824019180243,-23413.382904000002
127.78,2017,4145,113,210,bajo,301,18449.532506666666,0.6696680195215038,-23306.692904000003
28.08,2012,3455,97,210,bajo,301,9574.647017291067,0.1471613553620584,-23406.392904
288.83,2023,3468,97,210,bajo,301,23087.897503337783,1.5136970893598054,-23145.642904
226.39,2020,3974,111,210,bajo,301,58496.831775956285,1.186462223661553,-23208.082904000003
21.78,2015,4003,111,210,bajo,301,18935.184909793814,0.11414438460775045,-23412.692904000003
95.67,2017,3458,97,210,bajo,301,18449.532506666666,0.5013862844547055,-23338.802904000004
201.88,2016,3470,97,210,bajo,301,13520.933636363638,1.058010485060269,-23232.592904
109.7,2016,4003,111,210,bajo,301,13520.933636363638,0.5749145542456485,-23324.772904
2.42,2019,3831,97,210,bajo,301,10601.82814473684,0.01268270940086116,-23432.052904000004
36.3,2019,3828,97,210,bajo,301,10601.82814473684,0.1902406410129174,-23398.172904000003
49.01,2015,3463,97,210,bajo,301,18935.184909793814,0.2568510693124816,-23385.462904000004
27.23,2014,4147,113,210,bajo,301,12795.017135614702,0.14270668470473116,-23407.242904000002
617.34,2022,4031,111,210,medio,301,28270.918252788106,3.235348686581665,-22817.132904000002
130.68,2024,3969,111,210,bajo,301,44752.81413533835,0.6848663076465027,-23303.792904
35.94,2024,3464,97,210,bajo,301,44752.81413533835,0.18835395696981408,-23398.532904000003
56.92,2019,4003,111,210,bajo,301,10601.82814473684,0.2983057103706683,-23377.552904000004
119.37,2017,3455,97,210,bajo,301,18449.532506666666,0.625592983959007,-23315.102904000003
59.83,2018,4403,97,210,bajo,301,18593.686696891193,0.3135564063857534,-23374.642904
75.14,2019,3834,97,210,bajo,301,10601.82814473684,0.39379288610773044,-23359.332904000003
367.6,2023,3970,111,210,bajo,301,23087.897503337783,1.9265140395688276,-23066.872904000003
185.42,2018,4003,111,210,bajo,301,18593.686696891193,0.9717470979783787,-23249.052904000004
96.07,2015,3455,97,210,bajo,301,18935.184909793814,0.5034826000581536,-23338.402904000002
658.72,2022,3970,111,210,medio,301,28270.918252788106,3.4522125357583735,-22775.752904
812.52,2020,787,77,210,medio,301,58496.831775956285,4.258245885284178,-22621.952904
276.37,2012,3965,111,210,bajo,301,9574.647017291067,1.4483968583123963,-23158.102904000003
37.75,2017,3474,97,210,bajo,301,18449.532506666666,0.19783978507541686,-23396.722904000002
9.08,2013,3469,97,210,bajo,301,11912.799832258064,0.04758636419827245,-23425.392904
29.04,2020,4007,111,210,bajo,301,58496.831775956285,0.1521925128103339,-23405.432904
12.1,2013,4007,111,210,bajo,301,11912.799832258064,0.0634135470043058,-23422.372904000003
25.95,2020,628,77,210,bajo,301,58496.831775956285,0.13599847477369714,-23408.522904
23.72,2017,3454,97,210,bajo,301,18449.532506666666,0.12431151528447384,-23410.752904
188.48,2018,3463,97,210,bajo,301,18593.686696891193,0.9877839123447568,-23245.992904000002
10.39,2017,3474,97,210,bajo,301,18449.532506666666,0.05445179779956507,-23424.082904000003
8.53,2017,4003,111,210,bajo,301,18449.532506666666,0.04470393024353128,-23425.942904000003
20.09,2015,3460,97,210,bajo,301,18935.184909793814,0.10528745118318211,-23414.382904000002
41.02,2015,3472,97,210,bajo,301,18935.184909793814,0.21497716513360532,-23393.452904
415.82,2019,3832,97,210,bajo,301,10601.82814473684,2.179224885564499,-23018.652904000002
29.04,2021,3450,97,210,bajo,301,27085.747595419845,0.1521925128103339,-23405.432904
53.24,2022,3474,97,210,bajo,301,28270.918252788106,0.27901960681894555,-23381.232904
201.28,2021,3969,111,210,bajo,301,27085.747595419845,1.054866011655097,-23233.192904000003
29.04,2020,631,77,210,bajo,301,58496.831775956285,0.1521925128103339,-23405.432904
106.48,2017,4146,113,210,bajo,301,18449.532506666666,0.5580392136378911,-23327.992904000002
225.97,2024,3978,111,210,bajo,301,44752.81413533835,1.1842610922779324,-23208.502904
37.75,2024,1202,109,210,bajo,301,44752.81413533835,0.19783978507541686,-23396.722904000002
85.67,2024,3963,92,210,bajo,301,44752.81413533835,0.44897839436850234,-23348.802904000004
521.63,2024,4893,56,210,medio,301,44752.81413533835,2.7337527705666145,-22912.842904
347.57,2024,3964,92,210,bajo,301,44752.81413533835,1.8215410357261625,-23086.902904000002
139.63,2024,3455,97,210,bajo,301,44752.81413533835,0.7317713692736545,-23294.842904
1253.12,2024,3969,111,210,medio,301,44752.81413533835,6.567337522482288,-22181.352904000003
402.93,2024,3486,113,210,bajo,301,44752.81413533835,2.111671115243383,-23031.542904
160.69,2020,4009,111,210,bajo,301,58496.831775956285,0.8421423857951983,-23273.782904000003
279.15,2018,3467,97,210,bajo,301,18593.686696891193,1.4629662517563606,-23155.322904
168.61,2016,4005,111,210,bajo,301,13520.933636363638,0.8836494347434712,-23265.862904
610.45,2022,3980,111,210,medio,301,28270.918252788106,3.199239650312271,-22824.022904
130.2,2022,3977,111,210,bajo,301,28270.918252788106,0.6823507289223648,-23304.272904
15.57,2017,628,77,210,bajo,301,18449.532506666666,0.0815990848642183,-23418.902904000002
190.76,2019,4003,111,210,bajo,301,10601.82814473684,0.9997329112844111,-23243.712904000004
299.86,2015,3742,108,210,bajo,301,18935.184909793814,1.5715029921248875,-23134.612904
543.88,2020,3996,111,210,medio,301,58496.831775956285,2.8503603260084165,-22890.592904
67.03,2021,3974,111,210,bajo,301,27085.747595419845,0.3512900872478197,-23367.442904000003
24.2,2016,4005,111,210,bajo,301,13520.933636363638,0.1268270940086116,-23410.272904
22.99,2019,3835,97,210,bajo,301,10601.82814473684,0.12048573930818102,-23411.482904
74.39,2022,3970,111,210,bajo,301,28270.918252788106,0.3898622943512652,-23360.082904000003
86.03,2013,3461,97,210,bajo,301,11912.799832258064,0.45086507841160567,-23348.442904000003
15.79,2017,3469,97,210,bajo,301,18449.532506666666,0.08275205844611476,-23418.682904
81.43,2015,4719,97,210,bajo,301,18935.184909793814,0.4267574489719522,-23353.042904
333.11,2016,3474,97,210,bajo,301,13520.933636363638,1.745759226661513,-23101.362904
481.88,2017,4003,111,210,bajo,301,18449.532506666666,2.525431407473957,-22952.592904
14.52,2021,411,60,210,bajo,301,27085.747595419845,0.07609625640516696,-23419.952904
65.34,2018,3459,97,210,bajo,301,18593.686696891193,0.34243315382325135,-23369.132904000002
396.87,2014,3459,97,210,bajo,301,12795.017135614702,2.079911933851144,-23037.602904000003
59.9,2023,4405,97,210,bajo,301,23087.897503337783,0.3139232616163568,-23374.572904
149.33,2017,4003,111,210,bajo,301,18449.532506666666,0.7826070226572716,-23285.142904
76.52,2017,4003,111,210,bajo,301,18449.532506666666,0.4010251749396264,-23357.952904
23.84,2015,3474,97,210,bajo,301,18935.184909793814,0.12494040996550829,-23410.632904000002
6.72,2019,3824,97,210,bajo,301,10601.82814473684,0.03521810213792851,-23427.752904
19.36,2018,3463,97,210,bajo,301,18593.686696891193,0.10146167520688928,-23415.112904
125.42,2020,4004,111,210,bajo,301,58496.831775956285,0.6572997574611599,-23309.052904000004
72.41,2014,3471,97,210,bajo,301,12795.017135614702,0.37948553211419694,-23362.062904000002
127.47,2024,3955,92,210,bajo,301,44752.81413533835,0.6680433749288315,-23307.002904
67.76,2023,3464,97,210,bajo,301,23087.897503337783,0.35511586322411254,-23366.712904000004
18.88,2024,3457,97,210,bajo,301,44752.81413533835,0.09894609648275153,-23415.592904
145.08,2018,4003,111,210,bajo,301,18593.686696891193,0.7603336693706353,-23289.392904
88.81,2021,3463,97,210,bajo,301,27085.747595419845,0.46543447185557013,-23345.662904
119.31,2018,3454,97,210,bajo,301,18593.686696891193,0.6252785366184898,-23315.162904
482.79,2017,4146,113,210,bajo,301,18449.532506666666,2.530200525471802,-22951.682904
215.08,2020,3455,97,210,bajo,301,58496.831775956285,1.1271888999740574,-23219.392904
94.92,2016,2085,49,210,bajo,301,13520.933636363638,0.49745569269824025,-23339.552904000004
128.04,2016,3471,97,210,bajo,301,13520.933636363638,0.671030624663745,-23306.432904
68.43,2018,3462,97,210,bajo,301,18593.686696891193,0.3586271918598882,-23366.042904
144.57,2015,3459,97,210,bajo,301,18935.184909793814,0.7576608669762388,-23289.902904000002
153.19,2019,4003,111,210,bajo,301,10601.82814473684,0.8028364682305459,-23281.282904000003
17.79,2016,4005,111,210,bajo,301,13520.933636363638,0.09323363646335539,-23416.682904
46.28,2022,3483,97,210,bajo,301,28270.918252788106,0.24254371531894817,-23388.192904000003
39.69,2021,3477,113,210,bajo,301,27085.747595419845,0.20800691575214025,-23394.782904000003
37.51,2013,3473,97,210,bajo,301,11912.799832258064,0.19658199571334797,-23396.962904000004
67.38,2015,4003,111,210,bajo,301,18935.184909793814,0.35312436340083675,-23367.092904
64.42,2017,3455,97,210,bajo,301,18449.532506666666,0.3376116279353207,-23370.052904000004
76.47,2014,3464,97,210,bajo,301,12795.017135614702,0.40076313548919545,-23358.002904
63.48,2016,4005,111,210,bajo,301,13520.933636363638,0.33268528626721755,-23370.992904000002
345.89,2015,4003,111,210,bajo,301,18935.184909793814,1.8127365101916804,-23088.582904000003
67.83,2022,3970,111,210,bajo,301,28270.918252788106,0.3554827184547159,-23366.642904
58.08,2020,3835,97,210,bajo,301,58496.831775956285,0.3043850256206678,-23376.392904
21.78,2016,3460,97,210,bajo,301,13520.933636363638,0.11414438460775045,-23412.692904000003
745.36,2022,4031,111,210,medio,301,28270.918252788106,3.9062744954652375,-22689.112904
30.86,2015,3463,97,210,bajo,301,18935.184909793814,0.1617307488060229,-23403.612904
616.75,2012,3478,80,210,medio,301,9574.647017291067,3.232256621066579,-22817.722904000002
248.35,2015,3840,77,210,bajo,301,18935.184909793814,1.301549950290855,-23186.122904000003
24.2,2019,3824,97,210,bajo,301,10601.82814473684,0.1268270940086116,-23410.272904
704.95,2016,4003,111,210,medio,301,13520.933636363638,3.694494211626891,-22729.522904
106.06,2018,3471,97,210,bajo,301,18593.686696891193,0.5558380822542706,-23328.412904
601.06,2014,3471,97,210,medio,301,12795.017135614702,3.1500286415213257,-22833.412904
492.42,2018,4003,111,210,bajo,301,18593.686696891193,2.5806693236248153,-22942.052904000004
107.69,2014,4003,111,210,bajo,301,12795.017135614702,0.5643805683383216,-23326.782904000003
57.23,2016,3471,97,210,bajo,301,13520.933636363638,0.2999303549633406,-23377.242904000002
55.74,2018,3470,97,210,bajo,301,18593.686696891193,0.2921215793404963,-23378.732904
312.93,2017,4003,111,210,bajo,301,18449.532506666666,1.640000104467555,-23121.542904
89.37,2012,3452,113,210,bajo,301,9574.647017291067,0.4683693137003975,-23345.102904000003
44.53,2024,3978,111,210,bajo,301,44752.81413533835,0.2333723345538626,-23389.942904000003
219.01,2024,3472,97,210,bajo,301,44752.81413533835,1.147785200777935,-23215.462904000004
74.96,2024,3458,97,210,bajo,301,44752.81413533835,0.3928495440861787,-23359.512904000003
78.96,2017,4003,111,210,bajo,301,18449.532506666666,0.41381270012065996,-23355.512904000003
96.63,2021,4030,111,210,bajo,301,27085.747595419845,0.506417441902981,-23337.842904
33.02,2020,3826,97,210,bajo,301,58496.831775956285,0.1730508530646428,-23401.452904
370.89,2016,3472,97,210,bajo,301,13520.933636363638,1.9437562354071882,-23063.582904000003
33.88,2015,4003,111,210,bajo,301,18935.184909793814,0.17755793161205627,-23400.592904
46.16,2020,4675,113,210,bajo,301,58496.831775956285,0.2419148206379137,-23388.312904000002
116.6,2013,4008,111,210,bajo,301,11912.799832258064,0.6110759984051286,-23317.872904000003
33.88,2021,3471,97,210,bajo,301,27085.747595419845,0.17755793161205627,-23400.592904
26.62,2023,3970,111,210,bajo,301,23087.897503337783,0.13950980340947278,-23407.852904000003
13.27,2022,3454,97,210,bajo,301,28270.918252788106,0.06954527014439157,-23421.202904
305.77,2018,4003,111,210,bajo,301,18593.686696891193,1.6024760551658335,-23128.702904
246.84,2014,3456,97,210,bajo,301,12795.017135614702,1.2936363588878383,-23187.632904000002
143.02,2017,3457,97,210,bajo,301,18449.532506666666,0.7495376440128774,-23291.452904
199.58,2013,4007,111,210,bajo,301,11912.799832258064,1.0459566703404424,-23234.892904
40.15,2017,4003,111,210,bajo,301,18449.532506666666,0.21041767869610561,-23394.322904
15.06,2014,3460,97,210,bajo,301,12795.017135614702,0.07892628246982193,-23419.412904
166.19,2017,4003,111,210,bajo,301,18449.532506666666,0.87096672534261,-23268.282904000003
59.63,2016,4005,111,210,bajo,301,13520.933636363638,0.31250824858402937,-23374.842904
101.64,2023,3454,97,210,bajo,301,23087.897503337783,0.5326737948361687,-23332.832904000003
119.67,2018,3462,97,210,bajo,301,18593.686696891193,0.627165220661593,-23314.802904000004
142.99,2014,3471,97,210,bajo,301,12795.017135614702,0.7493804203426188,-23291.482904
404.65,2016,3455,97,210,bajo,301,13520.933636363638,2.12068527233821,-23029.822904
127.76,2019,3835,97,210,bajo,301,10601.82814473684,0.6695632037413314,-23306.712904000004
843.49,2018,3476,113,210,medio,301,18593.686696891193,4.420553120881149,-22590.982904
298.87,2012,3485,77,210,bajo,301,9574.647017291067,1.5663146110063533,-23135.602904000003
2085.37,2017,4143,113,210,alto,301,18449.532506666666,10.928984174906544,-21349.102904000003
220.34,2013,3463,97,210,bajo,301,11912.799832258064,1.1547554501594002,-23214.132904000002
68.15,2012,3474,97,210,bajo,301,9574.647017291067,0.3571597709374745,-23366.322904
222.79,2014,4003,111,210,bajo,301,12795.017135614702,1.1675953832305197,-23211.682904
97.83,2016,4147,113,210,bajo,301,13520.933636363638,0.5127063887133253,-23336.642904
1015.86,2024,4000,111,210,medio,301,44752.81413533835,5.323907922297033,-22418.612904
3.63,2024,3466,97,210,bajo,301,44752.81413533835,0.01902406410129174,-23430.842904
33.9,2021,4029,111,210,bajo,301,27085.747595419845,0.17766274739222865,-23400.572904
67.76,2019,3830,97,210,bajo,301,10601.82814473684,0.35511586322411254,-23366.712904000004
342.36,2019,3827,97,210,bajo,301,10601.82814473684,1.7942365249912509,-23092.112904
571.73,2020,3939,65,210,medio,301,58496.831775956285,2.9963162998984925,-22862.742904000002
328.52,2017,4003,111,210,bajo,301,18449.532506666666,1.7217040051119457,-23105.952904
257.34,2017,4003,111,210,bajo,301,18449.532506666666,1.3486646434783516,-23177.132904000002
338.8,2012,4147,113,210,bajo,301,9574.647017291067,1.7755793161205626,-23095.672904000003
42.53,2021,3465,97,210,bajo,301,27085.747595419845,0.22289075653662196,-23391.942904000003
135.33,2021,3461,97,210,bajo,301,27085.747595419845,0.7092359765365872,-23299.142904
71.69,2013,5261,77,210,bajo,301,11912.799832258064,0.37571216402799035,-23362.782904000003
60.5,2021,3967,111,210,bajo,301,27085.747595419845,0.317067735021529,-23373.972904000002
41.14,2022,3465,97,210,bajo,301,28270.918252788106,0.21560605981463973,-23393.332904000003
34.12,2013,3463,97,210,bajo,301,11912.799832258064,0.17881572097412513,-23400.352904000003
479.69,2021,3974,111,210,bajo,301,27085.747595419845,2.5139540795450785,-22954.782904000003
77.2,2015,4003,111,210,bajo,301,18935.184909793814,0.40458891146548825,-23357.272904
42.3,2021,3464,97,210,bajo,301,27085.747595419845,0.22168537506463928,-23392.172904000003
155.94,2014,3461,97,210,bajo,301,12795.017135614702,0.8172486380042518,-23278.532904000003
77.8,2018,3453,113,210,bajo,301,18593.686696891193,0.40773338487066046,-23356.672904000003
74.95,2018,4281,77,210,bajo,301,18593.686696891193,0.3927971361960926,-23359.522904
19.36,2022,3458,97,210,bajo,301,28270.918252788106,0.10146167520688928,-23415.112904
114.95,2019,3825,97,210,bajo,301,10601.82814473684,0.6024286965409051,-23319.522904
52.64,2019,3836,97,210,bajo,301,10601.82814473684,0.27587513341377334,-23381.832904000003
1022.27,2017,3474,97,210,medio,301,18449.532506666666,5.357501379842288,-22412.202904
49.61,2019,3829,97,210,bajo,301,10601.82814473684,0.2599955427176538,-23384.862904
16.94,2017,3470,97,210,bajo,301,18449.532506666666,0.08877896580602813,-23417.532904000003
109.57,2023,3970,111,210,bajo,301,23087.897503337783,0.5742332516745278,-23324.902904000002
16.34,2017,4003,111,210,bajo,301,18449.532506666666,0.08563449240085594,-23418.132904000002
375.98,2016,3466,97,210,bajo,301,13520.933636363638,1.970431851461066,-23058.492904000002
16.94,2016,4003,111,210,bajo,301,13520.933636363638,0.08877896580602813,-23417.532904000003
54.46,2018,4310,60,210,bajo,301,18593.686696891193,0.2854133694094623,-23380.012904000003
22.51,2020,3835,97,210,bajo,301,58496.831775956285,0.11797016058404329,-23411.962904000004
137.86,2015,4145,113,210,bajo,301,18935.184909793814,0.7224951727283966,-23296.612904
157.54,2021,4302,60,210,bajo,301,27085.747595419845,0.8256339004180443,-23276.932904
54.15,2018,4003,111,210,bajo,301,18593.686696891193,0.28378872481679,-23380.322904
28.07,2014,3463,97,210,bajo,301,12795.017135614702,0.14710894747197223,-23406.402904000002
580.8,2015,4663,97,50,medio,4,18935.184909793814,0.7404550713459314,-22853.672904000003
1095.05,2022,4664,97,50,medio,4,28270.918252788106,1.3960663324334748,-22339.422904000003
387.2,2022,4662,97,50,bajo,4,28270.918252788106,0.49363671423062094,-23047.272904
1074.48,2020,4665,97,50,medio,4,58496.831775956285,1.3698418819899731,-22359.992904000002
105.51,2017,4801,100,212,bajo,1,18449.532506666666,1.0,-23328.962904000004
57.58,2024,6637,77,160,bajo,87,44752.81413533835,0.585881882368902,-23376.892904
19.97,2024,3781,83,160,bajo,87,44752.81413533835,0.2031966167229415,-23414.502904
227.44,2024,4669,83,160,bajo,87,44752.81413533835,2.3142232602636867,-23207.032904000003
163.29,2021,3566,97,160,bajo,87,27085.747595419845,1.6614910137550887,-23271.182904
192.68,2022,3561,97,160,bajo,87,28270.918252788106,1.9605370110253568,-23241.792904
196.96,2018,3569,97,160,bajo,87,18593.686696891193,2.0040864111041845,-23237.512904000003
7.38,2018,4599,77,160,bajo,87,18593.686696891193,0.07509218985554875,-23427.092904
100.49,2020,2713,77,160,bajo,87,58496.831775956285,1.022495143439579,-23333.982904
61.65,2021,4822,83,160,bajo,87,27085.747595419845,0.6272945128176938,-23372.822904
2.01,2017,4601,77,160,bajo,87,18449.532506666666,0.02045193788748685,-23432.462904000004
147.8,2014,3774,83,160,bajo,87,12795.017135614702,1.5038788158062473,-23286.672904000003
74.23,2021,597,77,160,bajo,87,27085.747595419845,0.755297188750323,-23360.242904000002
73.81,2021,240,77,160,bajo,87,27085.747595419845,0.7510236494902511,-23360.662904
59.22,2013,1155,83,160,bajo,87,11912.799832258064,0.6025690356701351,-23375.252904
303.72,2019,4681,83,160,bajo,87,10601.82814473684,3.090379390640551,-23130.752904
152.57,2019,4984,83,160,bajo,87,10601.82814473684,1.5524140116884921,-23281.902904000002
66.79,2013,2691,77,160,bajo,87,11912.799832258064,0.6795944932861926,-23367.682904
22.31,2024,4682,83,160,bajo,87,44752.81413533835,0.2270063354576277,-23412.162904
282.44,2025,4682,83,160,bajo,87,80751.64195876289,2.8738534014635757,-23152.032904000003
287.47,2020,3555,97,160,bajo,87,58496.831775956285,2.925034121649675,-23147.002904
389.14,2015,112,77,160,bajo,87,18935.184909793814,3.95953587539136,-23045.332904000003
108.68,2020,3561,97,160,bajo,87,58496.831775956285,1.1058291590109808,-23325.792904
14.74,2018,2688,77,160,bajo,87,18593.686696891193,0.14998087784157027,-23419.732904
108.06,2012,3775,83,160,bajo,87,9574.647017291067,1.0995206010556366,-23326.412904
3.84,2019,1436,77,160,bajo,87,10601.82814473684,0.039072358949228614,-23430.632904000002
496.97,2015,3768,83,160,bajo,87,18935.184909793814,5.056716204947434,-22937.502904
4.65,2018,2843,77,160,bajo,87,18593.686696891193,0.047314184665081534,-23429.822904
41.61,2018,1160,77,160,bajo,87,18593.686696891193,0.42338563955140696,-23392.862904
42.24,2024,4784,77,160,bajo,87,44752.81413533835,0.4297959484415148,-23392.232904
19.64,2024,4683,83,160,bajo,87,44752.81413533835,0.1998388358757422,-23414.832904000003
16.44,2022,1139,77,160,bajo,87,28270.918252788106,0.16727853675138502,-23418.032904000003
135.94,2023,3554,97,160,bajo,87,23087.897503337783,1.3832022071765984,-23298.532904000003
14.73,2019,4380,83,160,bajo,87,10601.82814473684,0.14987912690680666,-23419.742904000002
711.67,2020,3561,97,160,medio,87,58496.831775956285,7.241308774322273,-22722.802904000004
55.54,2017,2469,111,160,bajo,87,18449.532506666666,0.5651246916771243,-23378.932904
46.95,2017,6455,77,160,bajo,87,18449.532506666666,0.477720638715178,-23387.522904
11.31,2019,1436,77,160,bajo,87,10601.82814473684,0.11508030721764992,-23423.162904
114.31,2014,3777,83,160,bajo,87,12795.017135614702,1.1631149352828967,-23320.162904
12.72,2018,3569,97,160,bajo,87,18593.686696891193,0.1294271890193198,-23421.752904
52.63,2012,3773,83,160,bajo,87,9574.647017291067,0.5355151696609121,-23381.842904
